order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,discount,sales,profit,order_year,order_month,order_month_name,delivery_days,profit_margin_pct
ORD-2024-101894,2024-05-12,2024-05-15,First Class,CU-10103,Christine Wright,Consumer,East,Virginia,Norfolk,Technology,Phones,Wireless Mouse,1,0.5,2421.51,-1031.4,2024,5,May,3,-42.59
ORD-2022-107437,2022-11-26,2022-12-04,Standard Class,CU-10197,Spencer Haynes,Consumer,South,Florida,Miami,Office Supplies,Paper,Ring Binder,1,0.2,68.68,14.64,2022,11,Nov,8,21.32
ORD-2024-107368,2024-11-14,2024-11-22,Standard Class,CU-10108,Evelyn Galvan,Consumer,South,Georgia,Savannah,Office Supplies,Storage,Copy Paper Ream,12,0.1,139.08,31.39,2024,11,Nov,8,22.57
ORD-2022-109356,2022-10-19,2022-10-26,Standard Class,CU-10008,Gabrielle Davis,Consumer,West,Oregon,Portland,Furniture,Furnishings,Ergonomic Desk Chair,12,0.1,1479.72,45.69,2022,10,Oct,7,3.09
ORD-2022-106413,2022-06-27,2022-07-04,Standard Class,CU-10016,Holly Wood,Consumer,West,Oregon,Salem,Office Supplies,Labels,Stapler,7,0.3,202.37,9.95,2022,6,Jun,7,4.92
ORD-2025-102766,2025-09-27,2025-10-05,Standard Class,CU-10236,Andrew Reynolds,Home Office,South,North Carolina,Raleigh,Furniture,Bookcases,Ergonomic Desk Chair,9,0.0,4956.57,609.3,2025,9,Sep,8,12.29
ORD-2024-102165,2024-08-14,2024-08-22,Standard Class,CU-10086,Shirley Suarez,Home Office,East,Massachusetts,Boston,Office Supplies,Fasteners,Desk Organizer,4,0.0,368.68,116.16,2024,8,Aug,8,31.51
ORD-2022-101885,2022-06-30,2022-07-06,Standard Class,CU-10179,Robert Oconnell,Consumer,West,Arizona,Tucson,Technology,Machines,Laptop Stand,3,0.4,6818.91,-2697.46,2022,6,Jun,6,-39.56
ORD-2022-108615,2022-04-27,2022-05-01,Second Class,CU-10145,Joyce Solis,Consumer,North,Minnesota,St. Paul,Furniture,Furnishings,Executive Office Chair,12,0.0,2857.92,577.96,2022,4,Apr,4,20.22
ORD-2022-108770,2022-02-02,2022-02-10,Standard Class,CU-10003,Daniel Wagner,Consumer,West,Nevada,Las Vegas,Office Supplies,Labels,Desk Organizer,2,0.0,152.28,17.01,2022,2,Feb,8,11.17
ORD-2023-102089,2023-08-09,2023-08-12,First Class,CU-10035,Jeffrey Chavez,Corporate,North,Wisconsin,Green Bay,Office Supplies,Labels,Sketch Pad,3,0.0,412.08,35.0,2023,8,Aug,3,8.49
ORD-2025-106940,2025-12-01,2025-12-07,Standard Class,CU-10217,Mark Brown,Corporate,East,Massachusetts,Springfield,Furniture,Furnishings,Modern Bookcase,2,0.1,753.34,161.41,2025,12,Dec,6,21.43
ORD-2024-105170,2024-01-18,2024-01-23,Second Class,CU-10358,Christian Leblanc,Consumer,North,Wisconsin,Milwaukee,Office Supplies,Labels,Sketch Pad,10,0.1,1182.2,104.04,2024,1,Jan,5,8.8
ORD-2024-107294,2024-11-24,2024-12-02,Standard Class,CU-10392,Brian Smith,Consumer,South,North Carolina,Charlotte,Office Supplies,Binders,Stapler,3,0.15,292.35,4.72,2024,11,Nov,8,1.61
ORD-2022-103259,2022-09-11,2022-09-19,Standard Class,CU-10347,Victor Brown,Consumer,South,Florida,Orlando,Office Supplies,Labels,Sketch Pad,1,0.0,45.41,12.04,2022,9,Sep,8,26.51
ORD-2023-105235,2023-03-15,2023-03-21,Standard Class,CU-10041,Fred Smith,Consumer,West,Washington,Spokane,Technology,Accessories,Smartphone,7,0.0,5360.11,944.99,2023,3,Mar,6,17.63
ORD-2023-100354,2023-12-23,2023-12-27,First Class,CU-10051,Danny Morgan,Consumer,North,Michigan,Grand Rapids,Office Supplies,Art,Desk Organizer,12,0.0,598.44,154.05,2023,12,Dec,4,25.74
ORD-2023-107077,2023-07-13,2023-07-21,Standard Class,CU-10042,Sherry Decker,Consumer,West,Oregon,Eugene,Office Supplies,Binders,Ring Binder,2,0.0,27.4,-4.9,2023,7,Jul,8,-17.88
ORD-2024-100180,2024-03-25,2024-04-01,Standard Class,CU-10274,Joyce Bowen,Consumer,West,Nevada,Reno,Office Supplies,Storage,Storage Box,9,0.15,787.77,35.17,2024,3,Mar,7,4.46
ORD-2023-105071,2023-10-24,2023-10-26,Same Day,CU-10127,Jason Powell,Home Office,West,Oregon,Eugene,Technology,Copiers,Wireless Mouse,7,0.0,12299.21,4416.94,2023,10,Oct,2,35.91
ORD-2023-100648,2023-04-26,2023-05-04,Standard Class,CU-10213,Katherine Salas,Consumer,East,New York,New York City,Office Supplies,Binders,Stapler,10,0.0,1188.0,202.78,2023,4,Apr,8,17.07
ORD-2022-109322,2022-09-17,2022-09-24,Standard Class,CU-10161,Jennifer Adkins,Corporate,West,California,San Diego,Furniture,Tables,Modern Bookcase,5,0.2,880.5,38.36,2022,9,Sep,7,4.36
ORD-2024-102961,2024-06-02,2024-06-08,Standard Class,CU-10192,Debra Christian,Consumer,North,Michigan,Grand Rapids,Office Supplies,Storage,Desk Organizer,1,0.0,80.95,35.83,2024,6,Jun,6,44.26
ORD-2024-108469,2024-09-25,2024-10-01,Standard Class,CU-10096,Aaron Wise,Home Office,East,Pennsylvania,Allentown,Office Supplies,Fasteners,Sketch Pad,11,0.0,1163.14,160.08,2024,9,Sep,6,13.76
ORD-2023-102238,2023-03-01,2023-03-01,Same Day,CU-10020,Margaret Hawkins DDS,Corporate,East,Virginia,Richmond,Technology,Copiers,Smartphone,10,0.0,23310.1,2552.88,2023,3,Mar,0,10.95
ORD-2025-104017,2025-09-18,2025-09-21,First Class,CU-10291,Stephanie Byrd,Corporate,South,Texas,Austin,Technology,Machines,Wireless Mouse,10,0.0,10000.4,1271.3,2025,9,Sep,3,12.71
ORD-2023-106666,2023-06-15,2023-06-19,Second Class,CU-10232,Christopher Parker,Corporate,West,Arizona,Mesa,Technology,Machines,Bluetooth Speaker,1,0.1,49.67,18.69,2023,6,Jun,4,37.63
ORD-2024-100722,2024-01-19,2024-01-25,Standard Class,CU-10145,Joyce Solis,Consumer,East,New York,Rochester,Technology,Copiers,Smartphone,13,0.2,6088.16,398.23,2024,1,Jan,6,6.54
ORD-2023-109610,2023-06-25,2023-07-01,Standard Class,CU-10042,Sherry Decker,Consumer,West,Arizona,Tucson,Technology,Accessories,Office Copier,3,0.0,4887.18,1735.89,2023,6,Jun,6,35.52
ORD-2024-106450,2024-03-25,2024-03-26,Same Day,CU-10337,Charles Lester,Corporate,South,Florida,Miami,Office Supplies,Storage,Sketch Pad,3,0.15,251.88,40.68,2024,3,Mar,1,16.15
ORD-2023-100621,2023-06-02,2023-06-08,Standard Class,CU-10312,Shannon Ramsey,Consumer,South,Texas,Houston,Office Supplies,Fasteners,Stapler,8,0.2,467.28,42.1,2023,6,Jun,6,9.01
ORD-2025-100401,2025-01-16,2025-01-23,Standard Class,CU-10355,Jesse Perez,Consumer,North,Ohio,Cincinnati,Technology,Accessories,Smartphone,2,0.3,1577.54,-215.13,2025,1,Jan,7,-13.64
ORD-2024-100866,2024-04-05,2024-04-10,Second Class,CU-10140,Cheyenne Horton,Consumer,West,California,San Francisco,Office Supplies,Storage,Stapler,6,0.0,752.88,233.87,2024,4,Apr,5,31.06
ORD-2024-102037,2024-06-05,2024-06-11,Standard Class,CU-10391,Laura Mckinney,Corporate,North,Wisconsin,Milwaukee,Furniture,Furnishings,Wooden Dining Table,14,0.15,1820.0,358.76,2024,6,Jun,6,19.71
ORD-2023-100065,2023-02-23,2023-03-01,Standard Class,CU-10273,Shelly Alexander,Home Office,West,Oregon,Eugene,Office Supplies,Binders,Sketch Pad,12,0.0,788.88,196.83,2023,2,Feb,6,24.95
ORD-2025-100100,2025-04-18,2025-04-24,Standard Class,CU-10389,Scott Williams,Corporate,South,Tennessee,Nashville,Technology,Accessories,Laptop Stand,3,0.4,1252.47,-427.89,2025,4,Apr,6,-34.16
ORD-2023-108793,2023-11-21,2023-11-21,Same Day,CU-10343,Nichole Alvarez,Consumer,South,Tennessee,Knoxville,Office Supplies,Binders,Stapler,13,0.0,1229.41,220.25,2023,11,Nov,0,17.92
ORD-2024-103163,2024-05-12,2024-05-14,First Class,CU-10049,Eric Carney,Consumer,North,Ohio,Cleveland,Technology,Phones,Office Copier,2,0.5,1289.8,-592.94,2024,5,May,2,-45.97
ORD-2023-107675,2023-07-11,2023-07-13,First Class,CU-10215,Anthony Everett,Home Office,South,Texas,Houston,Furniture,Tables,Storage Cabinet,14,0.3,6859.3,-383.46,2023,7,Jul,2,-5.59
ORD-2024-103393,2024-09-26,2024-10-02,Standard Class,CU-10333,Linda Smith,Consumer,West,Washington,Spokane,Technology,Copiers,Desktop Printer,14,0.3,14706.16,-825.93,2024,9,Sep,6,-5.62
ORD-2025-101430,2025-08-27,2025-09-04,Standard Class,CU-10315,Jordan Chambers,Home Office,East,Massachusetts,Springfield,Technology,Phones,Desktop Printer,5,0.15,4773.15,768.66,2025,8,Aug,8,16.1
ORD-2025-101297,2025-02-09,2025-02-17,Standard Class,CU-10259,Mrs. Kristen Reyes,Home Office,South,Tennessee,Knoxville,Office Supplies,Labels,Sketch Pad,6,0.15,619.02,86.64,2025,2,Feb,8,14.0
ORD-2025-107559,2025-05-24,2025-05-30,Standard Class,CU-10243,Brandon Bailey MD,Home Office,West,Oregon,Portland,Office Supplies,Paper,Address Labels,10,0.0,1069.7,269.21,2025,5,May,6,25.17
ORD-2022-107570,2022-03-29,2022-04-04,Standard Class,CU-10055,Michael Lewis,Corporate,North,Minnesota,Rochester,Furniture,Tables,Glass Coffee Table,9,0.15,6829.2,1086.3,2022,3,Mar,6,15.91
ORD-2024-103586,2024-08-21,2024-08-29,Standard Class,CU-10304,Maria Parker,Consumer,West,Oregon,Eugene,Office Supplies,Labels,Address Labels,10,0.1,334.1,2.1,2024,8,Aug,8,0.63
ORD-2024-102616,2024-07-04,2024-07-10,Standard Class,CU-10004,Cristian Santos,Corporate,East,New Jersey,Newark,Furniture,Tables,Ergonomic Desk Chair,5,0.0,1307.85,290.47,2024,7,Jul,6,22.21
ORD-2024-103240,2024-05-19,2024-05-27,Standard Class,CU-10289,Briana Murray,Consumer,West,Oregon,Salem,Office Supplies,Fasteners,Desk Organizer,12,0.15,931.56,-34.75,2024,5,May,8,-3.73
ORD-2024-100860,2024-09-20,2024-09-27,Standard Class,CU-10076,Angela Lopez,Home Office,North,Illinois,Chicago,Office Supplies,Fasteners,Copy Paper Ream,1,0.0,42.32,18.84,2024,9,Sep,7,44.52
ORD-2023-103946,2023-10-19,2023-10-24,Second Class,CU-10321,Charles Shah,Home Office,North,Wisconsin,Madison,Office Supplies,Fasteners,Ring Binder,4,0.4,415.2,-122.97,2023,10,Oct,5,-29.62
ORD-2024-102268,2024-01-08,2024-01-14,Standard Class,CU-10321,Charles Shah,Home Office,East,New Jersey,Paterson,Office Supplies,Labels,Address Labels,3,0.1,176.82,19.73,2024,1,Jan,6,11.16
ORD-2023-107496,2023-07-21,2023-07-25,Second Class,CU-10232,Christopher Parker,Corporate,East,New Jersey,Paterson,Technology,Copiers,Wireless Mouse,3,0.4,3321.96,-652.54,2023,7,Jul,4,-19.64
ORD-2025-106876,2025-11-07,2025-11-15,Standard Class,CU-10347,Victor Brown,Consumer,North,Minnesota,St. Paul,Furniture,Chairs,Modern Bookcase,14,0.1,11078.48,-105.47,2025,11,Nov,8,-0.95
ORD-2025-107487,2025-10-31,2025-11-06,Second Class,CU-10007,Gina Moore,Consumer,South,North Carolina,Durham,Technology,Copiers,Wireless Mouse,13,0.4,4883.97,-1495.24,2025,10,Oct,6,-30.62
ORD-2023-109061,2023-07-12,2023-07-18,Second Class,CU-10002,Angie Henderson,Consumer,North,Michigan,Grand Rapids,Technology,Copiers,Desktop Printer,3,0.0,1964.85,357.61,2023,7,Jul,6,18.2
ORD-2023-106531,2023-11-07,2023-11-14,Standard Class,CU-10350,Ana Hill,Home Office,South,North Carolina,Durham,Office Supplies,Binders,Desk Organizer,5,0.0,444.2,49.29,2023,11,Nov,7,11.1
ORD-2024-102183,2024-02-16,2024-02-22,Second Class,CU-10305,Kevin Oconnor,Consumer,West,Nevada,Las Vegas,Furniture,Tables,Ergonomic Desk Chair,13,0.0,6703.84,2212.29,2024,2,Feb,6,33.0
ORD-2022-108442,2022-02-06,2022-02-12,Standard Class,CU-10125,Erin Edwards,Consumer,West,Nevada,Henderson,Technology,Phones,Wireless Mouse,6,0.1,10579.38,2520.07,2022,2,Feb,6,23.82
ORD-2024-101514,2024-10-19,2024-10-20,Same Day,CU-10170,Jamie Walton,Home Office,East,New York,Rochester,Furniture,Bookcases,Modern Bookcase,9,0.1,4559.85,1223.37,2024,10,Oct,1,26.83
ORD-2023-108450,2023-12-09,2023-12-14,Second Class,CU-10017,Derek Zuniga,Corporate,North,Wisconsin,Green Bay,Office Supplies,Labels,Copy Paper Ream,4,0.1,472.64,13.83,2023,12,Dec,5,2.93
ORD-2025-109181,2025-07-21,2025-07-27,Standard Class,CU-10240,Andrew Avila,Consumer,South,Florida,Orlando,Office Supplies,Labels,Sketch Pad,5,0.0,443.65,92.14,2025,7,Jul,6,20.77
ORD-2025-106198,2025-01-14,2025-01-20,Standard Class,CU-10319,Connie Brown,Home Office,West,Arizona,Tucson,Office Supplies,Storage,Ring Binder,7,0.15,146.37,10.4,2025,1,Jan,6,7.11
ORD-2022-109488,2022-10-08,2022-10-08,Same Day,CU-10167,Alyssa Day,Corporate,North,Illinois,Aurora,Technology,Phones,Smartphone,6,0.15,8777.94,-24.09,2022,10,Oct,0,-0.27
ORD-2022-104542,2022-08-23,2022-08-27,Second Class,CU-10348,James Parks,Corporate,South,Tennessee,Memphis,Technology,Phones,Bluetooth Speaker,12,0.15,22919.76,2723.92,2022,8,Aug,4,11.88
ORD-2025-108276,2025-03-08,2025-03-15,Standard Class,CU-10055,Michael Lewis,Corporate,North,Wisconsin,Milwaukee,Office Supplies,Binders,Desk Organizer,13,0.15,1447.42,179.74,2025,3,Mar,7,12.42
ORD-2022-103200,2022-02-19,2022-02-25,Standard Class,CU-10047,Shane Henderson,Consumer,South,North Carolina,Durham,Office Supplies,Paper,Ring Binder,14,0.0,960.96,361.65,2022,2,Feb,6,37.63
ORD-2022-109683,2022-01-05,2022-01-05,Same Day,CU-10186,Jonathan Peterson,Home Office,East,New Jersey,Jersey City,Office Supplies,Fasteners,Storage Box,2,0.0,88.78,12.01,2022,1,Jan,0,13.53
ORD-2023-108322,2023-12-01,2023-12-09,Standard Class,CU-10193,Angelica Keith,Home Office,West,Oregon,Salem,Office Supplies,Fasteners,Sketch Pad,10,0.3,645.2,-100.72,2023,12,Dec,8,-15.61
ORD-2025-107800,2025-06-20,2025-06-28,Standard Class,CU-10385,Chad Scott,Consumer,South,Tennessee,Memphis,Office Supplies,Art,Ring Binder,3,0.1,71.01,22.53,2025,6,Jun,8,31.73
ORD-2022-105419,2022-05-12,2022-05-17,Second Class,CU-10232,Christopher Parker,Corporate,North,Michigan,Detroit,Office Supplies,Labels,Storage Box,14,0.0,872.48,212.63,2022,5,May,5,24.37
ORD-2023-105469,2023-08-15,2023-08-22,Standard Class,CU-10032,Tricia Valencia,Consumer,South,Texas,Dallas,Furniture,Bookcases,Glass Coffee Table,6,0.0,547.74,110.21,2023,8,Aug,7,20.12
ORD-2023-108038,2023-06-28,2023-07-05,Standard Class,CU-10145,Joyce Solis,Consumer,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Glass Coffee Table,3,0.4,1504.89,-381.71,2023,6,Jun,7,-25.36
ORD-2023-101705,2023-12-21,2023-12-24,First Class,CU-10186,Jonathan Peterson,Home Office,South,North Carolina,Charlotte,Office Supplies,Art,Desk Organizer,4,0.4,247.24,-28.52,2023,12,Dec,3,-11.54
ORD-2024-100142,2024-05-05,2024-05-11,Standard Class,CU-10202,Elizabeth Perkins,Corporate,North,Ohio,Cleveland,Office Supplies,Paper,Sketch Pad,9,0.15,889.92,-6.19,2024,5,May,6,-0.7
ORD-2022-105371,2022-09-29,2022-10-05,Second Class,CU-10012,Lisa Hensley,Consumer,East,New Jersey,Jersey City,Technology,Phones,Smartphone,3,0.0,3599.88,727.99,2022,9,Sep,6,20.22
ORD-2022-104926,2022-01-11,2022-01-19,Standard Class,CU-10108,Evelyn Galvan,Consumer,North,Michigan,Grand Rapids,Technology,Machines,Laptop Stand,10,0.0,16327.8,5588.42,2022,1,Jan,8,34.23
ORD-2023-106639,2023-06-02,2023-06-10,Standard Class,CU-10130,Elizabeth Kelley,Consumer,West,Nevada,Henderson,Office Supplies,Labels,Desk Organizer,3,0.0,240.15,97.28,2023,6,Jun,8,40.51
ORD-2025-101807,2025-03-25,2025-03-27,First Class,CU-10324,Natalie Bautista,Consumer,North,Michigan,Detroit,Office Supplies,Binders,Copy Paper Ream,6,0.0,357.66,31.71,2025,3,Mar,2,8.87
ORD-2022-104985,2022-03-02,2022-03-10,Standard Class,CU-10084,Zachary Ferrell,Consumer,West,Washington,Seattle,Technology,Machines,Office Copier,4,0.5,7478.6,-3069.89,2022,3,Mar,8,-41.05
ORD-2025-107510,2025-02-14,2025-02-19,Second Class,CU-10217,Mark Brown,Corporate,East,Virginia,Arlington,Office Supplies,Binders,Storage Box,3,0.1,232.47,47.82,2025,2,Feb,5,20.57
ORD-2024-102148,2024-12-19,2024-12-27,Standard Class,CU-10030,Rebecca Henderson,Corporate,East,Massachusetts,Springfield,Furniture,Bookcases,Glass Coffee Table,13,0.15,9275.5,1275.98,2024,12,Dec,8,13.76
ORD-2024-103266,2024-12-31,2025-01-07,Standard Class,CU-10179,Robert Oconnell,Consumer,South,Georgia,Augusta,Furniture,Chairs,Wooden Dining Table,11,0.0,7752.91,2126.62,2024,12,Dec,7,27.43
ORD-2022-102248,2022-01-25,2022-02-01,Standard Class,CU-10380,Karla Ramos,Corporate,South,North Carolina,Charlotte,Office Supplies,Binders,Desk Organizer,3,0.0,102.57,20.3,2022,1,Jan,7,19.79
ORD-2025-103635,2025-03-13,2025-03-19,Standard Class,CU-10030,Rebecca Henderson,Corporate,North,Minnesota,Rochester,Furniture,Furnishings,Modern Bookcase,1,0.0,804.95,96.97,2025,3,Mar,6,12.05
ORD-2024-102262,2024-04-11,2024-04-16,Second Class,CU-10176,Michael Elliott,Consumer,South,Texas,Houston,Office Supplies,Art,Ring Binder,7,0.0,978.53,174.03,2024,4,Apr,5,17.78
ORD-2024-108422,2024-11-03,2024-11-10,Standard Class,CU-10247,Frank Cordova,Consumer,East,New York,New York City,Office Supplies,Art,Copy Paper Ream,12,0.3,441.12,-127.44,2024,11,Nov,7,-28.89
ORD-2023-107682,2023-11-28,2023-12-03,Second Class,CU-10224,Matthew Moore,Consumer,West,Oregon,Portland,Office Supplies,Storage,Desk Organizer,9,0.0,795.33,182.49,2023,11,Nov,5,22.95
ORD-2024-103257,2024-09-30,2024-10-06,Standard Class,CU-10057,Richard Aguirre,Corporate,South,North Carolina,Durham,Office Supplies,Storage,Ring Binder,5,0.0,210.4,90.18,2024,9,Sep,6,42.86
ORD-2024-109253,2024-05-05,2024-05-12,Standard Class,CU-10134,Rebecca Jackson,Consumer,North,Wisconsin,Madison,Office Supplies,Paper,Desk Organizer,10,0.1,38.9,-0.42,2024,5,May,7,-1.08
ORD-2024-105625,2024-11-26,2024-12-04,Standard Class,CU-10342,Anthony Harmon,Consumer,West,Washington,Spokane,Office Supplies,Paper,Storage Box,11,0.3,954.36,-103.82,2024,11,Nov,8,-10.88
ORD-2024-100014,2024-07-30,2024-08-04,Second Class,CU-10247,Frank Cordova,Consumer,West,Arizona,Mesa,Office Supplies,Labels,Desk Organizer,8,0.3,566.4,-68.91,2024,7,Jul,5,-12.17
ORD-2023-102303,2023-11-10,2023-11-14,Second Class,CU-10349,Theodore Jones Jr.,Consumer,North,Illinois,Aurora,Office Supplies,Paper,Address Labels,7,0.0,874.02,77.23,2023,11,Nov,4,8.84
ORD-2025-107702,2025-11-17,2025-11-24,Standard Class,CU-10356,Jesse Perry,Home Office,West,Nevada,Henderson,Office Supplies,Art,Desk Organizer,2,0.0,218.36,52.43,2025,11,Nov,7,24.01
ORD-2024-106434,2024-06-25,2024-07-02,Standard Class,CU-10084,Zachary Ferrell,Consumer,West,Arizona,Phoenix,Furniture,Bookcases,Modern Bookcase,12,0.15,8810.4,-688.15,2024,6,Jun,7,-7.81
ORD-2022-105108,2022-05-18,2022-05-22,First Class,CU-10169,Daniel Murphy,Consumer,North,Michigan,Grand Rapids,Technology,Machines,Smartphone,9,0.4,19825.11,-7563.22,2022,5,May,4,-38.15
ORD-2024-102263,2024-12-03,2024-12-11,Standard Class,CU-10194,John Bishop,Consumer,North,Minnesota,St. Paul,Technology,Machines,Bluetooth Speaker,5,0.1,6495.8,1547.85,2024,12,Dec,8,23.83
ORD-2024-105304,2024-09-21,2024-09-23,First Class,CU-10172,Joshua Cooke,Consumer,East,Virginia,Arlington,Office Supplies,Paper,Sketch Pad,10,0.2,1182.5,-162.27,2024,9,Sep,2,-13.72
ORD-2022-105169,2022-03-12,2022-03-18,Standard Class,CU-10050,Jessica Holmes,Consumer,North,Ohio,Cleveland,Technology,Accessories,Wireless Mouse,8,0.15,13227.84,431.2,2022,3,Mar,6,3.26
ORD-2025-107014,2025-05-13,2025-05-20,Standard Class,CU-10399,Hannah Luna,Consumer,East,New Jersey,Jersey City,Technology,Machines,Laptop Stand,10,0.0,16315.2,5632.27,2025,5,May,7,34.52
ORD-2024-109414,2024-12-09,2024-12-12,First Class,CU-10342,Anthony Harmon,Consumer,East,Pennsylvania,Philadelphia,Furniture,Tables,Ergonomic Desk Chair,14,0.1,2623.74,373.64,2024,12,Dec,3,14.24
ORD-2022-100484,2022-01-09,2022-01-09,Same Day,CU-10156,Joshua Perry,Consumer,West,Arizona,Mesa,Office Supplies,Fasteners,Address Labels,3,0.4,201.21,-77.95,2022,1,Jan,0,-38.74
ORD-2024-107457,2024-04-21,2024-04-28,Standard Class,CU-10364,Tracy Burke,Consumer,North,Michigan,Grand Rapids,Furniture,Tables,Storage Cabinet,13,0.5,5166.46,-1537.97,2024,4,Apr,7,-29.77
ORD-2022-101248,2022-04-08,2022-04-10,Same Day,CU-10031,James Ferrell,Corporate,East,New Jersey,Newark,Office Supplies,Labels,Stapler,9,0.5,368.01,-181.88,2022,4,Apr,2,-49.42
ORD-2022-109164,2022-06-12,2022-06-20,Standard Class,CU-10204,Erin Warner,Consumer,West,Arizona,Mesa,Office Supplies,Storage,Address Labels,6,0.0,627.66,191.51,2022,6,Jun,8,30.51
ORD-2024-103155,2024-10-12,2024-10-16,First Class,CU-10038,Elizabeth Fowler,Home Office,South,Georgia,Atlanta,Office Supplies,Binders,Storage Box,9,0.4,636.84,-135.87,2024,10,Oct,4,-21.34
ORD-2022-101513,2022-07-13,2022-07-15,First Class,CU-10269,Patrick Thornton,Consumer,East,New Jersey,Paterson,Office Supplies,Fasteners,Ring Binder,12,0.0,685.56,155.63,2022,7,Jul,2,22.7
ORD-2025-105990,2025-06-02,2025-06-08,Second Class,CU-10230,Jessica Stephens,Consumer,North,Minnesota,St. Paul,Technology,Machines,External Hard Drive,4,0.0,3289.56,683.86,2025,6,Jun,6,20.79
ORD-2024-103367,2024-03-07,2024-03-14,Standard Class,CU-10288,Lisa Allen,Consumer,South,Florida,Tampa,Office Supplies,Binders,Sketch Pad,14,0.15,999.32,-78.79,2024,3,Mar,7,-7.88
ORD-2025-106730,2025-04-20,2025-04-26,Second Class,CU-10070,Jordan Henderson,Consumer,East,Massachusetts,Worcester,Office Supplies,Storage,Copy Paper Ream,7,0.15,738.29,2.54,2025,4,Apr,6,0.34
ORD-2023-107064,2023-11-24,2023-11-28,Second Class,CU-10112,Julia Torres,Consumer,East,Massachusetts,Worcester,Technology,Copiers,Office Copier,7,0.1,7159.32,568.89,2023,11,Nov,4,7.95
ORD-2024-109241,2024-06-16,2024-06-17,Same Day,CU-10085,Daniel Baker,Consumer,West,Oregon,Eugene,Office Supplies,Paper,Ring Binder,8,0.15,38.4,0.42,2024,6,Jun,1,1.09
ORD-2024-102470,2024-08-15,2024-08-18,First Class,CU-10176,Michael Elliott,Consumer,South,Florida,Tampa,Office Supplies,Paper,Storage Box,12,0.2,717.6,-64.57,2024,8,Aug,3,-9.0
ORD-2023-101065,2023-10-26,2023-11-02,Standard Class,CU-10149,Stephanie Manning,Consumer,East,New Jersey,Jersey City,Office Supplies,Labels,Ring Binder,9,0.2,92.43,-24.22,2023,10,Oct,7,-26.2
ORD-2023-101055,2023-03-20,2023-03-26,Standard Class,CU-10115,Diana May,Home Office,North,Ohio,Cleveland,Office Supplies,Fasteners,Address Labels,7,0.15,647.64,36.61,2023,3,Mar,6,5.65
ORD-2024-104764,2024-09-13,2024-09-15,First Class,CU-10333,Linda Smith,Consumer,North,Ohio,Cincinnati,Technology,Phones,Bluetooth Speaker,9,0.0,12408.21,2961.5,2024,9,Sep,2,23.87
ORD-2022-107455,2022-01-22,2022-01-28,Standard Class,CU-10177,Michael Wang,Consumer,South,Florida,Miami,Office Supplies,Labels,Copy Paper Ream,4,0.1,466.76,6.74,2022,1,Jan,6,1.44
ORD-2023-104229,2023-09-07,2023-09-15,Standard Class,CU-10353,Michael Farrell,Consumer,North,Michigan,Ann Arbor,Technology,Copiers,Laptop Stand,11,0.1,16634.09,25.68,2023,9,Sep,8,0.15
ORD-2024-105668,2024-04-12,2024-04-19,Standard Class,CU-10009,Ryan Munoz,Consumer,South,North Carolina,Durham,Office Supplies,Storage,Stapler,9,0.1,547.2,65.37,2024,4,Apr,7,11.95
